SAMPLEID,depth,lat,lon,time,StudyID,CMAP_sla_tblAltimetry_REP_Signal,CMAP_sla_nrt_tblAltimetry_NRT_Signal,CMAP_chl_tblCHL_REP,CMAP_AOD_tblModis_AOD_REP,CMAP_PAR_tblModis_PAR,CMAP_sss_tblSSS_NRT,CMAP_sst_tblSST_AVHRR_OI_NRT,CMAP_wind_speed_tblWind_NRT_hourly,CMAP_wind_stress_tblWind_NRT_hourly,CMAP_wind_stress_curl_tblWind_NRT_hourly,CMAP_DIN_tblDarwin_Nutrient,CMAP_PO4_tblDarwin_Nutrient,CMAP_FeT_tblDarwin_Nutrient,CMAP_O2_tblDarwin_Nutrient,CMAP_SiO2_tblDarwin_Nutrient,CMAP_phytoplankton_diversity_shannon_index_tblDarwin_Ecosystem,CMAP_phytoplankton_tblDarwin_Ecosystem,CMAP_zooplankton_tblDarwin_Ecosystem,CMAP_CHL_tblDarwin_Ecosystem,CMAP_primary_production_tblDarwin_Ecosystem,CMAP_diatom_tblDarwin_Phytoplankton,CMAP_coccolithophore_tblDarwin_Phytoplankton,CMAP_mixotrophic_dinoflagellate_tblDarwin_Phytoplankton,CMAP_picoeukaryote_tblDarwin_Phytoplankton,CMAP_picoprokaryote_tblDarwin_Phytoplankton,CMAP_DIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NH4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PO4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_SiO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_FeT_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOP_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POSi_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_ALK_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_O2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_CDOM_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_Fe_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_mls_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mls_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_dt_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_median_argo_climmld_dt_median_argo_clim_tblArgo_MLD_Climatology,CMAP_sst_tblGlobalDrifterProgram,CMAP_M_an_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_an_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_C_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_an_clim_tblWOA_2018_1deg_Climatology,CMAP_C_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_s_an_clim_tblWOA_2018_1deg_Climatology,CMAP_s_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_t_an_clim_tblWOA_2018_1deg_Climatology,CMAP_t_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_A_an_clim_tblWOA_2018_1deg_Climatology,CMAP_A_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_O_an_clim_tblWOA_2018_1deg_Climatology,CMAP_O_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_i_an_clim_tblWOA_2018_1deg_Climatology,CMAP_i_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_n_an_clim_tblWOA_2018_1deg_Climatology,CMAP_n_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_p_an_clim_tblWOA_2018_1deg_Climatology,CMAP_p_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_si_an_clim_tblWOA_2018_1deg_Climatology,CMAP_si_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_AOU_WOA_clim_tblWOA_Climatology,CMAP_o2sat_WOA_clim_tblWOA_Climatology,CMAP_conductivity_WOA_clim_tblWOA_Climatology
SRR13612895,25,32.84,-117.53,2017-10-04T12:00:00,Turk_2021,0.0983416666666666,NA,0.49195833375,0.115,41.1655945484668,NA,20.9783267608333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1838.472475,0.3132039175,0.120325147,2.969757875,0.205987065,1.1446012,0.0001713540625,21.78851975,3.02698655,0.181570995,0.00019748513,0.77739318,0.1100511375,0.0759336735,7.4940187e-06,0.41761256,2025.373,245.1798225,0.0007351487624999,0.86954846295175,0.385114605228042,2.12634108341e-05,256.32567214975,10.8405483563667,0.0104954922571687,1.65829336146458,0.18033476235975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.51719725,15.31112825,18.128471,14.104097,4.25656475,4.18060317916667,33.3587816388889,33.3460130416667,16.2085758055556,15.9988048333333,24.4601463611111,24.623988875,4.24464801111111,4.19878252222222,33.4501692222222,33.4047096666667,16.4657243333333,16.4422623333333,-4.21208608888889,-3.97647418888889,101.898394444444,101.817187222222,24.5761918888889,24.6299582222222,1.05469024444444,1.14753781444444,0.394045941111111,0.404925371111111,2.81649951111111,3.17201043333333,16.3983636432224,24.6460956997342,33.4562140570747,1.16089491380586,0.408723291423586,2.92580331696404,5.63321765263875,-0.046543862308479,101.028905232747,4.19815598593818
SRR13612896,10,32.84,-117.53,2017-10-04T12:00:00,Turk_2021,0.0983416666666666,NA,0.49195833375,0.115,41.1655945484668,NA,20.9783267608333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1807.0427625,0.33531401375,0.04036951825,0.90018550375,0.0512263432499999,0.07838873375,8.79468949999e-05,26.6723945,3.7315286,0.22226995625,0.00024503442,0.54517748375,0.07760079375,0.040832795,5.30468735e-06,0.2925451025,2010.20295,241.0177625,0.0006330266525,0.004060567612518,0.320993454506021,0.000173945696891,242.293691952937,10.3748783866583,0.0008835044191072,0.605133491878729,0.0362075384861479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.51719725,15.31112825,18.128471,14.104097,4.48807039444444,4.45182808333333,33.4251603333333,33.4212585416667,18.2207114444444,18.3305124333333,23.8911941666667,23.9744461666667,4.44579257777778,4.40491781111111,33.5123294444444,33.4676356666667,18.09989,18.1261752222222,-7.87382473333333,-11.0624978222222,104.249001111111,104.725256111111,24.0881732222222,24.136237,0.144087655333333,0.149901401666667,0.287890328888889,0.284543572222222,1.91615484444444,2.26026875555556,18.1438310411241,24.1595719655355,33.5306112501356,0.157713109420406,0.295136041111416,1.96720470322503,5.59002537197537,-0.183566595117251,103.398266262478,4.41677554448446
SRR13612898,2,32.84,-117.53,2017-10-04T12:00:00,Turk_2021,0.0983416666666666,NA,0.49195833375,0.115,41.1655945484668,NA,20.9783267608333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1806.724225,0.33146187,0.0397494015,0.8834076,0.049704175,0.07077701,8.8109166e-05,26.70828225,3.73674935,0.2225690225,0.000245403045,0.493374965,0.0703048125,0.0364454255,4.8149874e-06,0.257620065,2010.057925,240.882375,0.00063318136,0.0030757557306063,0.320493798082125,0.0002401896093336,238.002310752833,10.3723213474071,0.0006477857132267,0.524280232687792,0.0278480368045479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.51719725,15.31112825,18.128471,14.104097,4.5452791625,4.52531145,33.4399627083333,33.4381745,18.769599625,19.0365665,23.730503625,23.7779828125,4.49361758333333,4.46955663333333,33.5265796666667,33.485391,18.4647001666667,18.5995131666667,-7.889323,-11.6532923333333,104.4065575,104.99599,23.9532081666667,23.9645606666667,0.063044634,0.0719129698333333,0.273196358333333,0.263590711666667,1.73053946666667,2.12339975,18.4726314544678,24.0201082229614,33.5490557352702,0.061615090817213,0.278829003373782,1.77243230740229,5.56895804405212,-0.196661333243052,103.645709991455,4.47607398033142
SRR13612858,25,31.52,-120.25,2017-10-09T12:00:00,Turk_2021,0.106225,NA,0.18133212,0.09900001,38.9460504041081,33.2736501693583,19.2674934658333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1804.08001666667,0.337658761666667,0.145171258333333,1.3554667,0.074429689,0.0773096203333333,4.92141446666e-05,20.6001521666667,2.85547761666667,0.171667938333333,0.0001851602666666,0.57570709,0.0807819981666666,0.0170404839166666,5.5191981333e-06,0.42731988,1995.27641666667,244.239695,0.0005625225849999,0.257725785175917,0.3292600512505,7.83826052e-06,247.63027445475,10.7718906402667,0.0058713433876016,1.21459514896167,0.11299354086325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0864230625,35.1261366666667,34.08837,34.657604,4.52806305625,4.49694064166667,33.3507933958333,33.3085099166667,19.0735448541667,19.2678283333333,23.7757068541667,23.8152594166667,4.36134085,4.43124308333333,33.39975025,33.42045275,17.48328425,17.70541525,-4.323260425,-6.642343,101.843688666667,102.791615,24.2528031666667,24.0847318333333,0.400344613333333,0.144781840416667,0.3427718975,0.303577284166667,2.20712513333333,1.890773775,17.3221886952718,24.3598182996114,33.4259983698527,0.456126324832439,0.354156943658988,2.29369585712751,5.54240401585897,-0.0542834126778567,101.033720652262,4.31282925605774
SRR13612859,10,31.52,-120.25,2017-10-09T12:00:00,Turk_2021,0.106225,NA,0.18133212,0.09900001,38.9460504041081,33.2736501693583,19.2674934658333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1797.65465,0.313369805833333,0.123598832583333,1.06771365833333,0.0485488397499999,0.02376788230775,2.828275575e-05,21.2434276666667,2.95032378333333,0.177028564166667,0.0001918918649999,0.43724409,0.0614863120833333,0.0104526068666666,4.2373084166e-06,0.314836180833333,1991.811925,242.606940833333,0.0005184750683333,0.211630560147221,0.326266831407875,9.1926522145e-06,245.61080487575,10.7025175889417,0.0070247720383733,1.27191213766667,0.100636144168662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0864230625,35.1261366666667,34.08837,34.657604,4.54874223333333,4.51554031304348,33.361642875,33.3068103478261,19.2778000416667,19.4586081818182,23.6669011666667,23.6986623478261,4.43613296666667,4.47227405,33.41788325,33.43877675,18.14475,18.1967335,-6.03523928333333,-5.90561533333333,102.564634416667,102.499675833333,24.023788,23.9350105833333,0.0666890120833333,0.0590031238333333,0.304197378333333,0.294437790833333,1.88128856666667,1.83165035833333,18.0445334116618,24.1237813631694,33.4494638442993,0.0737016464894016,0.312438935041428,1.938581854105,5.51826910177867,-0.103921667983134,101.903315226237,4.39977729320526
SRR13612861,3,31.52,-120.25,2017-10-09T12:00:00,Turk_2021,0.106225,NA,0.18133212,0.09900001,38.9460504041081,33.2736501693583,19.2674934658333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1797.31523333333,0.314068628333333,0.123807724333333,1.06230598333333,0.0476213841666666,0.0225935794655,2.78312536666e-05,21.1992193333333,2.94487893333333,0.176660156666667,0.0001915702816666,0.406362321666667,0.0571634266666666,0.0095069500833333,3.9415364333e-06,0.285328063333333,1991.51395,242.503113333333,0.0005161111766666,0.210203040657243,0.326142594218214,9.339491271e-06,245.427851540786,10.701902525775,0.0073569214104557,1.27589912499607,0.0994810509894392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.0864230625,35.1261366666667,34.08837,34.657604,4.54778914375,4.51356377142857,33.3575980625,33.2954125,19.34117178125,19.4743809545454,23.63586559375,23.6562790714286,4.4516596,4.472583375,33.4200875,33.43912,18.29301275,18.293843375,-6.0560265,-5.734985425,102.587712625,102.43062375,23.956953375,23.90776,0.0417387401249999,0.0513655445,0.2996139975,0.2937897425,1.865167425,1.853342325,18.178209066391,24.0551421642303,33.4531769752502,0.0424625328741967,0.307109910994768,1.92341621220112,5.50696939229965,-0.107034295797348,101.956384658813,4.41835194826126
SRR13612789,25,28.8,-114.93,2017-10-07T12:00:00,Turk_2021,0.0969,NA,0.25941231,0.061000004,43.6983400131218,NA,21.4891600829167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1799.721975,0.56326285,0.1352712975,1.9414502,0.0807341199999999,0.264468135,9.18327365e-05,19.296337,2.77439615,0.160802815,0.000186301485,0.63409275,0.094047656,0.03624429075,6.6585428e-06,0.353145155,1993.125725,243.0384025,0.0005421321949999,0.0951307481156333,0.339457362890667,0.0001170323497111,254.278533935667,8.70629851023,0.0097744932087633,1.8319388628,0.200139100352667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3764228666667,NA,18.962193,NA,4.73226202444444,NA,33.7811720666667,NA,18.6100904444444,NA,23.6042865111111,NA,4.87110816666667,NA,33.8754295,NA,20.1682516666667,18.226666,-0.685240396666667,-3.30218726666667,100.14049,101.320016,23.3331755,NA,0.0390207863333333,NA,0.322168141666667,0.291499935,3.81177718333333,4.91019891666667,19.0179201761882,24.1902627944946,33.6199499766032,0.0374858975410461,0.32865842183431,3.92953884601593,5.24224869410197,0.0714370845817029,98.5765622456868,4.51239959398905
SRR13612790,10,28.8,-114.93,2017-10-07T12:00:00,Turk_2021,0.0969,NA,0.25941231,0.061000004,43.6983400131218,NA,21.4891600829167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1784.73905,0.6713000375,0.08420580225,1.1108002625,0.020767021125,0.034235786,3.8055918125e-05,21.1671375,3.068663075,0.176392815,0.00020733935,0.4388558275,0.06561700725,0.017359054875,4.6668239875e-06,0.23806859125,1987.768175,234.71781,0.00048189422625,0.0002594615060924,0.34005658464,0.000350179425864,242.117388638636,8.07289171218818,0.0007640104158774,0.641679129817364,0.0358436060222636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3764228666667,NA,18.962193,NA,4.87533216,NA,33.8458543333333,NA,19.6915982888889,NA,23.2417700666667,NA,4.99832626666667,NA,33.925868,NA,21.1444398333333,19.048036,-4.56212625,-7.69744541666666,101.918447166667,103.211556666667,22.9921495,NA,0,NA,0.28761897,0.24702133,3.85024798333333,5.63070248333333,20.1191895802816,23.837716738383,33.6791706085205,0,0.292206774155299,3.96627334753672,5.23165909449259,-0.0481575649852554,100.777754465739,4.6398495833079
SRR13612791,2,28.8,-114.93,2017-10-07T12:00:00,Turk_2021,0.0969,NA,0.25941231,0.061000004,43.6983400131218,NA,21.4891600829167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1784.57245,0.67100095,0.0839642135,1.1057907,0.0202492539999999,0.032952758,3.76924725e-05,21.169791,3.069369075,0.1764149275,0.000207403595,0.4044026725,0.060516977,0.01581332625,4.3088296e-06,0.213423155,1987.707175,234.5609,0.0004815188,0.0001286082222374,0.337873104545778,0.0003974924806644,240.154431660889,8.25972607400667,0.0006445459665783,0.623097293906778,0.0331289085249222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3764228666667,NA,18.962193,NA,4.91728643666667,NA,33.8758568333333,NA,19.8353258333333,NA,23.1297481666667,NA,5.017175375,NA,33.93524875,NA,21.252755,19.0857245,-4.839178625,-7.95365415,102.0803535,103.312075,22.91398325,NA,0,NA,0.28567889,0.225012595,3.6443556,4.89737495,20.2841472625732,23.7380404472351,33.696572303772,0,0.287997849285603,3.73248046636581,5.22930836677551,-0.0818385174497962,101.406616210938,4.64637291431427
SRR13612830,20,33.82,-118.97,2017-10-11T12:00:00,Turk_2021,0.112408333333333,NA,0.305082615,0.143,39.2175219168137,NA,20.0358267820833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1833.809625,0.2666031975,0.08542656125,2.2813201125,0.166786046125,0.8224119275,0.00013381997875,25.1091275,3.46772985,0.209242735,0.00022538096375,0.73535815,0.102344035,0.08527367375,6.9171771875e-06,0.37524858125,2028.397375,243.57714125,0.0007505064387499,0.159970523052196,0.332637748370542,0.0001835346295896,257.436979293833,10.3483862877,0.0080122341654133,1.4978925908605,0.143351346099179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5512520769231,19.0833336,16.327124,16.896528,4.27573716410256,4.22415891333333,33.444739,33.4586309333333,16.5948548205128,16.5424645694444,24.4866624871795,24.6282051333333,4.2469836,4.20400168333333,33.4562483333333,33.4558965,16.3332831666667,16.5520716666667,-5.93401675,-5.63988076666667,102.640623166667,102.4666885,24.5712061666667,24.6770148333333,0.700513221666667,1.09548838666667,0.361903415,0.395252455,2.71851523333333,3.09712743333333,16.4710165659587,24.581033706665,33.4724146525065,0.787141099572182,0.376470173398654,2.86454312006632,5.69223793347677,-0.108549857201675,102.063034057617,4.23130679130554
SRR13612831,10,33.82,-118.97,2017-10-11T12:00:00,Turk_2021,0.112408333333333,NA,0.305082615,0.143,39.2175219168137,NA,20.0358267820833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1816.7588625,0.246141365,0.04469016275,1.1269108625,0.080298918625,0.136461166875,7.760772825e-05,27.878433625,3.857582475,0.23232028,0.0002514219725,0.5959459825,0.083085195,0.06353157425,5.639220325e-06,0.2994869,2020.116425,242.93014,0.00070283728625,0.010888340635582,0.322071792557771,0.00066610811488,243.238759994479,10.4380053877854,0.0013666725111152,0.746126860380021,0.0405555226219229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5512520769231,19.0833336,16.327124,16.896528,4.40911581538461,4.35404304666667,33.4915186153846,33.5040486666667,17.7584005128205,17.6916206388889,24.1640896923077,24.3177202,4.35614083333333,4.31749318333333,33.4850536666667,33.481785,17.2230381666667,17.6392206666667,-8,-12.1626455,104.203145,105.127425,24.2934381666667,24.3887686666667,0.153571869333333,0.281465251666667,0.297363558333333,0.302856213333333,2.19034898333333,2.32480563333333,17.4059801101685,24.2961994806925,33.5102812449137,0.169730991125107,0.306794409950574,2.29738541444143,5.6882365544637,-0.203089900314808,103.722118377686,4.34935259819031
SRR13612832,3,33.82,-118.97,2017-10-11T12:00:00,Turk_2021,0.112408333333333,NA,0.305082615,0.143,39.2175219168137,NA,20.0358267820833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1816.302875,0.24269909,0.0438277665,1.103383275,0.0781952725,0.12509455375,7.70640565e-05,27.91768375,3.8634835,0.23264736,0.0002518395475,0.5428738,0.075735125,0.05732267,5.1472881499e-06,0.2654486975,2019.8667,242.81303,0.00070204101,0.0102863461693891,0.322098275380375,0.0007978387389548,239.569209507625,10.4770003216536,0.001152562325712,0.703075421708036,0.0329886404132214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5512520769231,19.0833336,16.327124,16.896528,4.45625807692308,4.39950282,33.5076514615385,33.5132688,18.1988,18.0893110833333,24.0292626923077,24.1834134,4.3995537,4.366561775,33.49775,33.4891535,17.591225,18.157843,-8,-13.282874,104.46622525,105.603775,24.1664595,24.24527025,0.0521349027499999,0.112820565,0.2849832325,0.27798369,2.1298898,2.147164425,17.713445186615,24.1775040626526,33.5246000289917,0.0487298052757978,0.294321730732918,2.26248317956924,5.68410766124725,-0.222001120448112,104.073387145996,4.39289271831512
SRR13612797,29,32.51,-118.21,2017-05-09T12:00:00,Turk_2021,-0.019175,NA,0.3768225375,0.16100001,51.2137883089673,NA,16.0016602055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852.874025,0.12189664475,0.1362802725,3.8432241,0.2638654575,1.7112702,0.0003942553449999,21.1232045,2.8840818,0.1760267075,0.000188803785,0.993466525,0.1363219175,0.1780666475,9.450076125e-06,0.393592715,2034.40515,254.37666,0.0009042292225,2.55798956751875,0.514767147600625,1.63070687904e-05,253.245952606187,11.390586256975,0.0077897802402718,1.51557353138875,0.173035833984625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.28322475,21.9285714285714,27.119986,23.209581,4.075552375,4.07797655714286,33.3682030625,33.2786273571429,14.434070984375,14.4372439375,24.91858325,24.8131839285714,4.01291691666667,4.04718091666667,33.4028188333333,33.3103105,13.6551746666667,13.8980501666667,18.215735,23.1557673333333,93.3921823333333,91.4812883333333,25.1013335,24.9230593333333,5.17615788333333,4.92977641666667,0.751539858333333,0.711849276666667,6.66383076666667,7.13801515,13.2194619178772,25.3316583633423,33.5607573191325,5.1588093439738,0.76386214296023,6.75381914774577,5.50986703236898,0.466526806354523,92.7789649963379,3.98695655663808
SRR13612808,25,32.51,-118.21,2017-05-09T12:00:00,Turk_2021,-0.019175,NA,0.3768225375,0.16100001,51.2137883089673,NA,16.0016602055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1852.874025,0.12189664475,0.1362802725,3.8432241,0.2638654575,1.7112702,0.0003942553449999,21.1232045,2.8840818,0.1760267075,0.000188803785,0.993466525,0.1363219175,0.1780666475,9.450076125e-06,0.393592715,2034.40515,254.37666,0.0009042292225,2.35710586110833,0.500488085051333,1.68880536648e-05,254.233425776167,11.2574184338167,0.0081409773556504,1.53770734369708,0.16991396589825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.28322475,21.9285714285714,27.119986,23.209581,4.10500948541667,4.09999045,33.374916625,33.28339395,14.7677150833333,14.741439,24.847482875,24.75805535,4.03839846666667,4.07619658888889,33.4018673333333,33.3089013333333,13.9725376666667,14.2599975555556,11.38350084,15.4538047222222,95.9880295555556,94.4092386666666,25.0317061111111,24.8446617777778,4.40501567777778,4.13504017777778,0.699660832222222,0.657469024444445,6.01760666666667,6.48416008888889,13.5262079238892,25.2618870205349,33.5566825866699,4.38450729846954,0.712016907003191,6.1002827750312,5.60542350345188,0.326454831494225,95.0750995212131,4.01092931959364
SRR13612849,10,32.51,-118.21,2017-05-09T12:00:00,Turk_2021,-0.019175,NA,0.3768225375,0.16100001,51.2137883089673,NA,16.0016602055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1825.30075,0.10119940925,0.076460539,1.6249571,0.10622727175,0.2015049425,0.00031510390125,27.30187275,3.7296372375,0.22751561,0.00024487932625,0.6893567925,0.094622644375,0.114288328125,6.5491180624e-06,0.261546045,2021.5732,258.9931725,0.0009448103249999,1.24990384373788,0.419727096334021,3.19506116663e-05,258.169314702312,10.5753264029812,0.0132893243086731,1.83589504907521,0.159869272417083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.28322475,21.9285714285714,27.119986,23.209581,4.27730359791667,4.31834014117647,33.4464655833333,33.4096136470588,16.5436340833333,16.8287392380952,24.4522852083333,24.3171687647059,4.17473732222222,4.23141086666667,33.4452207777778,33.3990736666667,15.6163333333333,16.2550744444444,-7.95701667777778,-11.7047514,105.486677666667,104.850031111111,24.6955913333333,24.5092078888889,1.40374994111111,1.02996935888889,0.471073162222222,0.409669852222222,3.51141198888889,3.67049736666667,15.0650100708008,24.8578423394097,33.554077996148,1.43683442473412,0.483805358409882,3.57982773251004,5.95058001412286,-0.205423292186525,103.92867702908,4.15750630696615
SRR13612860,2,32.51,-118.21,2017-05-09T12:00:00,Turk_2021,-0.019175,NA,0.3768225375,0.16100001,51.2137883089673,NA,16.0016602055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1824.504225,0.096502205,0.0745246629999999,1.5698837,0.101893185,0.1708962375,0.0003137059824999,27.43384075,3.747927,0.2286153375,0.0002461200725,0.59067032,0.08108005625,0.09775621,5.622317625e-06,0.216046195,2021.18385,258.6669925,0.000947163125,1.19240211912677,0.415382804348979,3.85765110877e-05,257.47604783375,10.5463645060833,0.0146676724931875,1.86351127674083,0.153311763114083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.28322475,21.9285714285714,27.119986,23.209581,4.30691503125,4.33702574545455,33.45479196875,33.4153158181818,16.84596340625,16.9299929333333,24.35520490625,24.2406568181818,4.20866845,4.26104728333333,33.4545445,33.417794,16.0165603333333,16.6702045,-7.95903206666667,-14.841857,106.400580333333,106.087265833333,24.5919198333333,24.424828,0.887957311666666,0.528244366666667,0.428811698333333,0.363059823333333,3.07932538333333,3.11989105,15.4517331123352,24.7209768295288,33.5570176442464,0.998471861084302,0.443879589438438,3.16401612758636,5.94182229042053,-0.265840041140715,104.9094581604,4.20313898722331
SRR13612885,35,32.51,-118.21,2017-10-05T12:00:00,Turk_2021,0.0663666666666666,NA,0.20263871,0.09900001,40.7320474822242,NA,20.5866601029167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1867.39585,0.29886376,0.23252062,5.186659225,0.3630448825,2.5179943,0.0002954353575,15.5261965,2.143670175,0.1293849775,0.000138537195,0.8540621875,0.12047172275,0.0878844385,8.182264125e-06,0.4790220325,2037.306275,241.80036,0.000854089295,2.76055985689,0.52243581414225,1.48430528952e-05,251.08118438725,12.16077041625,0.0068026917288075,1.40928891301,0.17572102323175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2878624375,20.093154875,22.286245,21.43294,4.17318646875,4.206375075,33.326743875,33.3121132916667,15.2699650208333,15.6751701875,24.6728069583333,24.5840929166667,4.08429607777778,4.04781437777778,33.410473,33.3648777777778,14.7475489444444,14.8197487777778,6.76280354444444,10.0820524777778,97.6471722222222,96.3493938888889,24.9580961111111,24.9911422222222,2.66398951111111,2.958014,0.53209333,0.561113037777778,4.14657897777778,4.5336801,14.6543889575534,25.0103721618652,33.4212464226617,2.82718888918559,0.550478895505269,4.28025584750705,5.55014038085938,0.215360546846771,96.6347130669488,4.05191633436415
